time(s) ref_x(m) zmp_x(m) cog_x(m) ref_y(m) zmp_y(m) cog_y(m) vel_x(m) vel_y(m) acc_x(m) acc_y(m)
1.5 0.199644 0.199581 0.21206 0.0979304 0.09792 0.0716206 0.126999 0.114344 0.453395 -0.955538
1.51 0.199644 0.199581 0.213353 0.0979304 0.0979198 0.0727169 0.131768 0.104988 0.500398 -0.9157
1.52 0.199644 0.199581 0.214697 0.0979304 0.0979197 0.0737216 0.137016 0.0960135 0.549224 -0.879194
1.53 0.199644 0.19958 0.216095 0.0979304 0.0979196 0.0746384 0.142763 0.0873881 0.600051 -0.845885
1.54 0.199644 0.19958 0.217554 0.0979304 0.0979196 0.0754705 0.149028 0.0790804 0.653065 -0.815654
1.55 0.199644 0.199579 0.219077 0.0979304 0.0979197 0.0762209 0.155836 0.0710602 0.708457 -0.788391
1.56 0.199644 0.199579 0.220672 0.0979304 0.0979198 0.0768925 0.16321 0.0632982 0.76643 -0.763995
1.57 0.199644 0.199578 0.222344 0.0979304 0.0979199 0.0774877 0.171179 0.0557664 0.827195 -0.742379
1.58 0.199644 0.199577 0.224098 0.0979304 0.0979201 0.0780085 0.179769 0.0484372 0.890973 -0.723463
1.59 0.199644 0.199576 0.225941 0.0979304 0.0979204 0.078457 0.189014 0.0412839 0.957995 -0.707179
1.6 0.199644 0.199574 0.22788 0.0979304 0.0979207 0.0788347 0.198947 0.0342807 1.02851 -0.693468
1.61 0.199644 0.199573 0.229922 0.0979304 0.097921 0.079143 0.209603 0.027402 1.10276 -0.682281
1.62 0.199644 0.199571 0.232075 0.0979304 0.0979214 0.0793831 0.221022 0.0206227 1.18104 -0.673575
1.63 0.199644 0.199569 0.234346 0.0979304 0.0979218 0.0795557 0.233245 0.0139182 1.26361 -0.66732
1.64 0.199644 0.199567 0.236743 0.0979304 0.0979223 0.0796616 0.246317 0.00726415 1.35078 -0.663492
1.65 0.199644 0.199565 0.239275 0.0979304 0.0979229 0.0797011 0.260285 0.000636342 1.44283 -0.662069
1.66 0.199644 0.199564 0.241952 0.0979304 0.0979232 0.0796744 0.275198 -0.00598881 1.53976 -0.662961
1.67 0.199644 0.199573 0.244782 0.0979304 0.097921 0.0795813 0.291091 -0.0126305 1.63877 -0.665384
1.68 0.199644 0.199678 0.247776 0.0979304 0.0978946 0.0794218 0.307837 -0.019267 1.71043 -0.6619
