time(s) ref_x(m) zmp_x(m) cog_x(m) ref_y(m) zmp_y(m) cog_y(m) vel_x(m) vel_y(m) acc_x(m) acc_y(m)
3.2 0.262953 0.262891 0.287975 0.265174 0.265147 0.252497 -0.0522886 0.0762323 0.911391 -0.459623
3.21 0.262953 0.262891 0.287498 0.265174 0.265147 0.253236 -0.0432616 0.0717706 0.894018 -0.432719
3.22 0.262953 0.262892 0.28711 0.265174 0.265146 0.253933 -0.034392 0.06757 0.879899 -0.40739
3.23 0.262953 0.262892 0.28681 0.265174 0.265145 0.254589 -0.0256476 0.0636153 0.868983 -0.383544
3.24 0.262953 0.262893 0.286596 0.265174 0.265145 0.255206 -0.0169966 0.0598922 0.86123 -0.361094
3.25 0.262953 0.262893 0.286469 0.265174 0.265144 0.255787 -0.00840735 0.0563869 0.856612 -0.339958
3.26 0.262953 0.262893 0.286428 0.265174 0.265144 0.256334 0.000151263 0.0530868 0.855112 -0.320059
3.27 0.262953 0.262893 0.286473 0.265174 0.265143 0.25685 0.00871044 0.0499799 0.856724 -0.301326
3.28 0.262953 0.262893 0.286603 0.265174 0.265143 0.257335 0.0173013 0.0470548 0.861456 -0.283688
3.29 0.262953 0.262893 0.286819 0.265174 0.265143 0.257791 0.0259552 0.044301 0.869322 -0.267084
3.3 0.262953 0.262892 0.287122 0.265174 0.265142 0.258221 0.0347036 0.0417083 0.880354 -0.251451
3.31 0.262953 0.262892 0.287513 0.265174 0.265142 0.258626 0.0435783 0.0392674 0.89459 -0.236734
3.32 0.262953 0.262891 0.287994 0.265174 0.265141 0.259007 0.0526117 0.0369693 0.912082 -0.222878
3.33 0.262953 0.262891 0.288566 0.265174 0.265141 0.259366 0.0618366 0.0348057 0.932892 -0.209833
3.34 0.262953 0.26289 0.289232 0.265174 0.265141 0.259703 0.0712864 0.0327688 0.957081 -0.197551
3.35 0.262953 0.26289 0.289993 0.265174 0.265141 0.260021 0.0809948 0.0308511 0.984589 -0.185989
3.36 0.262953 0.262894 0.290852 0.265174 0.26514 0.260321 0.0909883 0.0290457 1.01412 -0.175103
3.37 0.262953 0.262941 0.291813 0.265174 0.26514 0.260603 0.101222 0.0273459 1.03263 -0.164855
3.38 0.262953 0.263392 0.292875 0.265174 0.26514 0.260868 0.110964 0.0257456 0.9157 -0.155206
3.39 0.262953 0.267672 0.294007 0.265174 0.26514 0.261118 0.112974 0.0242389 -0.513619 -0.146122
3.4 0.312953 0.308143 0.295109 0.265174 0.26514 0.261353 0.107261 0.0228205 -0.629083 -0.13757
3.41 0.312953 0.312423 0.29615 0.265174 0.26514 0.261575 0.101077 0.021485 -0.607649 -0.129519
3.42 0.312953 0.312875 0.297131 0.265174 0.265139 0.261783 0.0951702 0.0202277 -0.573703 -0.121939
3.43 0.312953 0.312921 0.298055 0.265174 0.265139 0.261979 0.0896003 0.019044 -0.540288 -0.114802
3.44 0.312953 0.312925 0.298924 0.265174 0.265139 0.262164 0.0843554 0.0179296 -0.508676 -0.108083
3.45 0.312953 0.312925 0.299743 0.265174 0.265139 0.262338 0.0794176 0.0168804 -0.478898 -0.101758
