time(s) ref_x(m) zmp_x(m) cog_x(m) ref_y(m) zmp_y(m) cog_y(m) vel_x(m) vel_y(m) acc_x(m) acc_y(m)
1.81 0.186198 0.186151 0.198455 0.107598 0.107603 0.0784768 0.0920991 0.153829 0.447083 -1.05818
1.82 0.186198 0.18615 0.199399 0.107598 0.107601 0.079963 0.0967415 0.143517 0.481406 -1.00412
1.83 0.186198 0.18615 0.200391 0.107598 0.107599 0.0813488 0.101736 0.133728 0.517482 -0.953716
1.84 0.186198 0.186149 0.201435 0.107598 0.107598 0.0826392 0.107101 0.124426 0.555442 -0.906787
1.85 0.186198 0.186148 0.202535 0.107598 0.107597 0.0838389 0.112855 0.115576 0.595424 -0.863157
1.86 0.186198 0.186147 0.203694 0.107598 0.107595 0.0849521 0.11902 0.107147 0.637573 -0.82267
1.87 0.186198 0.186146 0.204916 0.107598 0.107594 0.0859831 0.125618 0.0991075 0.682043 -0.785178
1.88 0.186198 0.186145 0.206208 0.107598 0.107593 0.0869355 0.132673 0.0914289 0.728996 -0.750544
1.89 0.186198 0.186143 0.207572 0.107598 0.107593 0.0878128 0.140211 0.084083 0.778603 -0.718642
1.9 0.186198 0.186142 0.209013 0.107598 0.107592 0.0886182 0.148259 0.077043 0.831044 -0.689355
1.91 0.186198 0.186141 0.210539 0.107598 0.107591 0.0893546 0.156847 0.0702833 0.88651 -0.662578
1.92 0.186198 0.186139 0.212152 0.107598 0.107591 0.0900247 0.166006 0.0637793 0.945203 -0.638213
1.93 0.186198 0.186138 0.213861 0.107598 0.10759 0.0906309 0.175768 0.0575074 1.00734 -0.616171
1.94 0.186198 0.186136 0.21567 0.107598 0.10759 0.0911755 0.186171 0.0514447 1.07314 -0.596372
1.95 0.186198 0.186134 0.217586 0.107598 0.107589 0.0916605 0.197251 0.0455691 1.14285 -0.578744
1.96 0.186198 0.186132 0.219617 0.107598 0.107589 0.0920875 0.209049 0.0398593 1.21672 -0.563222
1.97 0.186198 0.18613 0.22177 0.107598 0.107589 0.0924581 0.221607 0.0342944 1.29501 -0.549751
1.98 0.186198 0.186127 0.224052 0.107598 0.107589 0.0927738 0.234972 0.0288543 1.37802 -0.53828
1.99 0.186198 0.186125 0.226472 0.107598 0.107589 0.0930356 0.249193 0.0235191 1.46601 -0.528759
2 0.186198 0.186123 0.229039 0.107598 0.107589 0.0932444 0.264317 0.0182699 1.55896 -0.521075
2.01 0.186198 0.186132 0.231762 0.107598 0.107586 0.0934012 0.280382 0.0130923 1.65405 -0.514458
2.02 0.186198 0.186237 0.234649 0.107598 0.107561 0.0935066 0.297261 0.00801061 1.72172 -0.501873
2.03 0.186198 0.187263 0.237704 0.107598 0.10732 0.093563 0.313268 0.00341632 1.4796 -0.416984
