tar_x(m) tar_y(m) tar_th(deg) vel_x(m/s) vel_y(m/s) cog_x(m) cog_y(m) L(0)R(1) STATE(0-2) ZMP_x(m) ZMP_y(m) ax0 ax1 ax2 ax3 ax4 ax5 ay0 ay1 ay2 ay3 ay4 ay5
0.06 0 0 -0.00 0 -0.012 0 0 0 0 0.05 -0.0120081 -0.000414162 0.249484 -0.835683 1.43838 -0.919572 5.62315e-06 0.00169461 0.195168 -0.319911 0.755059 -0.00741478
0.06 0 0 -0.00 0 -0.006 0 0 0 0 0.05 -0.00600357 -5.34279e-05 0.141868 -0.444938 0.781708 -0.454747 5.62315e-06 0.00169461 0.195168 -0.319911 0.755059 -0.00741478
0.06 0 0 -0.00 0 0.000 0 0 0 0 0.05 9.37431e-07 0.000307306 0.0342515 -0.0541925 0.125033 0.0100794 5.62315e-06 0.00169461 0.195168 -0.319911 0.755059 -0.00741478
0.06 0 0 -0.00 0 0.006 0 0 0 0 0.05 0.00600544 0.00066804 -0.0733648 0.336553 -0.531642 0.474905 5.62315e-06 0.00169461 0.195168 -0.319911 0.755059 -0.00741478
0.06 0 0 -0.00 0 0.012 0 0 0 0 0.05 0.01201 0.00102877 -0.180981 0.727299 -1.18832 0.939731 5.62315e-06 0.00169461 0.195168 -0.319911 0.755059 -0.00741478
0.06 0 0 -0.00 0 0.018 0 0 0 0 0.05 0.0180145 0.00138951 -0.288597 1.11804 -1.84499 1.40456 5.62315e-06 0.00169461 0.195168 -0.319911 0.755059 -0.00741478
0.06 0 0 -0.00 0 0.024 0 0 0 0 0.05 0.024019 0.00175024 -0.396214 1.50879 -2.50167 1.86938 5.62315e-06 0.00169461 0.195168 -0.319911 0.755059 -0.00741478
0.06 0 0 -0.00 0 0.030 0 0 0 0 0.05 0.0300235 0.00211098 -0.50383 1.89953 -3.15834 2.33421 5.62315e-06 0.00169461 0.195168 -0.319911 0.755059 -0.00741478
0.06 0 0 0.04 0 -0.036 0 0 0 0 0.05 -0.0356328 0.0361742 0.448349 -1.75081 3.07387 -2.10521 5.62315e-06 0.00169461 0.195168 -0.319911 0.755059 -0.00741478
0.06 0 0 0.04 0 -0.030 0 0 0 0 0.05 -0.0296283 0.036535 0.340733 -1.36007 2.41719 -1.64039 5.62315e-06 0.00169461 0.195168 -0.319911 0.755059 -0.00741478
0.06 0 0 0.04 0 -0.024 0 0 0 0 0.05 -0.0236238 0.0368957 0.233116 -0.969324 1.76052 -1.17556 5.62315e-06 0.00169461 0.195168 -0.319911 0.755059 -0.00741478
0.06 0 0 0.04 0 -0.018 0 0 0 0 0.05 -0.0176193 0.0372564 0.1255 -0.578578 1.10385 -0.710735 5.62315e-06 0.00169461 0.195168 -0.319911 0.755059 -0.00741478
0.06 0 0 0.04 0 -0.012 0 0 0 0 0.05 -0.0116148 0.0376172 0.0178838 -0.187833 0.44717 -0.245909 5.62315e-06 0.00169461 0.195168 -0.319911 0.755059 -0.00741478
0.06 0 0 0.04 0 -0.006 0 0 0 0 0.05 -0.00561026 0.0379779 -0.0897325 0.202913 -0.209504 0.218917 5.62315e-06 0.00169461 0.195168 -0.319911 0.755059 -0.00741478
