time(s) ref_x(m) zmp_x(m) cog_x(m) ref_y(m) zmp_y(m) cog_y(m) vel_x(m) vel_y(m) acc_x(m) acc_y(m)
1.94 0.3 0.299964 0.292096 0 6.00918e-06 -0.00580597 0.0474158 0.0350167 -0.285857 -0.211153
1.95 0.3 0.299964 0.292556 0 5.57888e-06 -0.00546615 0.0446408 0.032967 -0.269126 -0.198792
1.96 0.3 0.299963 0.292989 0 5.17368e-06 -0.00514623 0.0420283 0.0310373 -0.253374 -0.187154
1.97 0.3 0.299963 0.293397 0 4.79631e-06 -0.00484503 0.0395688 0.0292205 -0.238544 -0.176198
1.98 0.3 0.299963 0.293781 0 4.44533e-06 -0.00456146 0.0372531 0.0275101 -0.224582 -0.165883
1.99 0.3 0.299963 0.294143 0 4.11901e-06 -0.00429449 0.035073 0.0258999 -0.211438 -0.156172
2 0.3 0.299962 0.294483 0 3.81566e-06 -0.00404315 0.0330205 0.0243838 -0.199063 -0.14703
2.01 0.3 0.299962 0.294804 0 3.5337e-06 -0.00380652 0.0310881 0.0229566 -0.187412 -0.138423
2.02 0.3 0.299962 0.295105 0 3.27169e-06 -0.00358374 0.0292689 0.0216129 -0.176444 -0.130319
2.03 0.3 0.299962 0.295389 0 3.02823e-06 -0.003374 0.0275561 0.0203478 -0.166117 -0.122691
2.04 0.3 0.299961 0.295657 0 2.80207e-06 -0.00317654 0.0259435 0.0191568 -0.156395 -0.115508
2.05 0.3 0.299961 0.295909 0 2.59201e-06 -0.00299063 0.0244253 0.0180356 -0.147242 -0.108747
2.06 0.3 0.299961 0.296146 0 2.39694e-06 -0.00281561 0.022996 0.0169799 -0.138624 -0.102381
2.07 0.3 0.299961 0.296369 0 2.21583e-06 -0.00265083 0.0216503 0.0159861 -0.130511 -0.0963879
2.08 0.3 0.299961 0.296579 0 2.0477e-06 -0.00249569 0.0203834 0.0150504 -0.122873 -0.0907456
2.09 0.3 0.299961 0.296777 0 1.89167e-06 -0.00234964 0.0191906 0.0141695 -0.115682 -0.0854337
2.1 0.3 0.299961 0.296963 0 1.74689e-06 -0.00221213 0.0180676 0.0133402 -0.108912 -0.0804327
2.11 0.3 0.299961 0.297138 0 1.61257e-06 -0.00208267 0.0170104 0.0125594 -0.102538 -0.0757245
2.12 0.3 0.29996 0.297303 0 1.488e-06 -0.00196079 0.016015 0.0118243 -0.0965375 -0.071292
2.13 0.3 0.29996 0.297459 0 1.37248e-06 -0.00184604 0.0150779 0.0111323 -0.0908878 -0.0671189
2.14 0.3 0.29996 0.297605 0 1.26538e-06 -0.00173801 0.0141956 0.0104807 -0.0855689 -0.0631901
2.15 0.3 0.29996 0.297743 0 1.16613e-06 -0.0016363 0.0133649 0.0098673 -0.0805613 -0.0594913
2.16 0.3 0.29996 0.297873 0 1.07415e-06 -0.00154055 0.0125829 0.0092898 -0.0758467 -0.0560091
2.17 0.3 0.29996 0.297995 0 9.88951e-07 -0.00145039 0.0118466 0.0087461 -0.0714081 -0.0527307
2.18 0.3 0.29996 0.29811 0 9.10043e-07 -0.00136552 0.0111534 0.00823422 -0.0672293 -0.0496442
2.19 0.3 0.29996 0.298218 0 8.36984e-07 -0.00128561 0.0105008 0.00775231 -0.0632951 -0.0467384
2.2 0.3 0.29996 0.29832 0 7.6936e-07 -0.00121038 0.00988638 0.00729861 -0.0595911 -0.0440027
2.21 0.3 0.29996 0.298416 0 7.06784e-07 -0.00113955 0.0093079 0.00687146 -0.0561038 -0.0414272
2.22 0.3 0.29996 0.298506 0 6.48898e-07 -0.00107286 0.00876328 0.00646931 -0.0528207 -0.0390024
2.23 0.3 0.29996 0.298591 0 5.95367e-07 -0.00101008 0.00825053 0.0060907 -0.0497297 -0.0367195
2.24 0.3 0.29996 0.298671 0 5.45879e-07 -0.000950977 0.00776778 0.00573425 -0.0468197 -0.0345703
2.25 0.3 0.29996 0.298747 0 5.00145e-07 -0.000895329 0.00731328 0.00539866 -0.0440799 -0.0325469
2.26 0.3 0.29996 0.298818 0 4.57894e-07 -0.000842938 0.00688538 0.00508272 -0.0415005 -0.030642
2.27 0.3 0.29996 0.298884 0 4.18876e-07 -0.000793613 0.00648213 0.00478527 -0.0391487 -0.0288485
2.28 0.3 0.299962 0.298947 0 3.82857e-07 -0.000747175 0.00610168 0.00450522 -0.036943 -0.0271601
2.29 0.3 0.299964 0.299006 0 3.49619e-07 -0.000703454 0.00574262 0.00424157 -0.0348678 -0.0255704
