time(s) ref_x(m) zmp_x(m) cog_x(m) ref_y(m) zmp_y(m) cog_y(m) vel_x(m) vel_y(m) acc_x(m) acc_y(m)
1.35 0.12 0.120556 0.145847 -0.05 -0.0490279 -0.00074284 0.209024 0.22446 0.732308 1.44335
1.36 0.12 0.125692 0.147946 -0.05 -0.040468 0.00152629 0.207906 0.224601 -0.955941 -1.41507
1.37 0.18 0.174256 0.149975 0.05 0.0404731 0.00369768 0.197782 0.20929 -1.0688 -1.64718
1.38 0.18 0.179391 0.1519 0.05 0.049033 0.00570889 0.187346 0.19302 -1.01852 -1.60692
1.39 0.18 0.179933 0.153724 0.05 0.0499361 0.00755981 0.177482 0.17727 -0.954283 -1.54306
1.4 0.18 0.179988 0.155452 0.05 0.0500294 0.00925637 0.168252 0.162146 -0.89165 -1.4817
1.41 0.18 0.179993 0.157091 0.05 0.0500372 0.0108047 0.159633 0.14761 -0.832064 -1.42541
1.42 0.18 0.179992 0.158646 0.05 0.0500361 0.0122104 0.151596 0.133612 -0.775486 -1.37427
1.43 0.18 0.17999 0.160125 0.05 0.0500344 0.0134785 0.14411 0.1201 -0.72173 -1.32813
1.44 0.18 0.179989 0.16153 0.05 0.0500326 0.0146138 0.137148 0.107025 -0.6706 -1.28683
1.45 0.18 0.179987 0.162869 0.05 0.0500311 0.0156203 0.130685 0.0943399 -0.621911 -1.25021
1.46 0.18 0.179986 0.164146 0.05 0.0500298 0.0165018 0.124698 0.0819982 -0.575486 -1.21814
1.47 0.18 0.179985 0.165365 0.05 0.0500286 0.0172613 0.119165 0.0699549 -0.531156 -1.19051
1.48 0.18 0.179984 0.16653 0.05 0.0500275 0.0179017 0.114066 0.0581664 -0.488759 -1.16721
1.49 0.18 0.179983 0.167647 0.05 0.0500267 0.0184253 0.109381 0.0465896 -0.448141 -1.14816
1.5 0.18 0.179982 0.168719 0.05 0.0500259 0.0188341 0.105095 0.0351824 -0.409154 -1.13328
1.51 0.18 0.179981 0.169751 0.05 0.0500254 0.0191294 0.101191 0.0239032 -0.371656 -1.12254
1.52 0.18 0.17998 0.170744 0.05 0.050025 0.0193124 0.0976548 0.0127112 -0.335511 -1.11588
1.53 0.18 0.179979 0.171705 0.05 0.0500247 0.0193838 0.0944743 0.00156537 -0.300587 -1.11328
1.54 0.18 0.179978 0.172635 0.05 0.0500245 0.0193438 0.0916376 -0.00957471 -0.266758 -1.11474
1.55 0.18 0.179977 0.173539 0.05 0.0500246 0.0191922 0.0891343 -0.0207496 -0.233898 -1.12025
1.56 0.18 0.179976 0.174419 0.05 0.0500247 0.0189285 0.0869553 -0.0320001 -0.20189 -1.12984
1.57 0.18 0.179975 0.175279 0.05 0.050025 0.0185518 0.0850928 -0.043367 -0.170617 -1.14354
1.58 0.18 0.179975 0.176122 0.05 0.0500254 0.0180606 0.0835399 -0.0548917 -0.139965 -1.16141
1.59 0.18 0.179974 0.176951 0.05 0.050026 0.0174533 0.082291 -0.0666163 -0.109821 -1.1835
1.6 0.18 0.179973 0.177769 0.05 0.0500268 0.0167275 0.0813415 -0.0785833 -0.0800776 -1.20991
1.61 0.18 0.179973 0.178578 0.05 0.0500277 0.0158807 0.080688 -0.0908364 -0.0506249 -1.24071
1.62 0.18 0.179972 0.179383 0.05 0.0500287 0.0149097 0.080328 -0.10342 -0.0213563 -1.27604
1.63 0.18 0.179971 0.180186 0.05 0.0500299 0.013811 0.0802604 -0.11638 0.00783492 -1.316
1.64 0.18 0.17997 0.180989 0.05 0.0500313 0.0125807 0.0804849 -0.129764 0.0370542 -1.36076
1.65 0.18 0.17997 0.181797 0.05 0.0500328 0.0112142 0.0810022 -0.14362 0.0664018 -1.41043
1.66 0.18 0.179969 0.182611 0.05 0.0500334 0.00970652 0.0818138 -0.157997 0.0959255 -1.46491
1.67 0.18 0.17997 0.183434 0.05 0.0500252 0.00805236 0.0829193 -0.17293 0.125176 -1.52161
1.68 0.18 0.179989 0.18427 0.05 0.0499316 0.00624644 0.0842901 -0.18831 0.148992 -1.5544
1.69 0.18 0.180169 0.18512 0.05 0.0490281 0.00428962 0.0856235 -0.202654 0.117677 -1.31447
1.7 0.18 0.181881 0.185972 0.05 0.0404677 0.00224513 0.0840144 -0.201466 -0.439501 1.55212
1.71 0.2 0.198069 0.18679 -0.05 -0.0404739 0.000312096 0.0794569 -0.18474 -0.471988 1.79292
1.72 0.2 0.199781 0.187561 -0.05 -0.0490343 -0.00144618 0.0748444 -0.166967 -0.450517 1.76186
1.73 0.2 0.199961 0.188288 -0.05 -0.0499378 -0.00302865 0.0704678 -0.149618 -0.424797 1.70777
